"","vector","type","label","units","parent_vector","aggregation","details"
"6094","v_CA16_6291","Male","Belarusan","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Belarusan"
"6095","v_CA16_6292","Female","Belarusan","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Belarusan"
"6096","v_CA16_6293","Total","Bosnian","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Bosnian"
"6097","v_CA16_6294","Male","Bosnian","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Bosnian"
"6098","v_CA16_6295","Female","Bosnian","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Bosnian"
"6099","v_CA16_6296","Total","Bulgarian","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Bulgarian"
"6100","v_CA16_6297","Male","Bulgarian","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Bulgarian"
"6101","v_CA16_6298","Female","Bulgarian","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Bulgarian"
"6102","v_CA16_6299","Total","Croatian","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Croatian"
"6103","v_CA16_6300","Male","Croatian","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Croatian"
"6104","v_CA16_6301","Female","Croatian","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Croatian"
"6105","v_CA16_6302","Total","Czech","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Czech"
"6106","v_CA16_6303","Male","Czech","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Czech"
"6107","v_CA16_6304","Female","Czech","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Czech"
"6108","v_CA16_6305","Total","Macedonian","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Macedonian"
"6109","v_CA16_6306","Male","Macedonian","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Macedonian"
"6110","v_CA16_6307","Female","Macedonian","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Macedonian"
"6111","v_CA16_6308","Total","Polish","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Polish"
"6112","v_CA16_6309","Male","Polish","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Polish"
"6113","v_CA16_6310","Female","Polish","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Polish"
"6114","v_CA16_6311","Total","Russian","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Russian"
"6115","v_CA16_6312","Male","Russian","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Russian"
"6116","v_CA16_6313","Female","Russian","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Russian"
"6117","v_CA16_6314","Total","Serbian","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Serbian"
"6118","v_CA16_6315","Male","Serbian","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Serbian"
"6119","v_CA16_6316","Female","Serbian","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Serbian"
"6120","v_CA16_6317","Total","Serbo-Croatian","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Serbo-Croatian"
"6121","v_CA16_6318","Male","Serbo-Croatian","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Serbo-Croatian"
"6122","v_CA16_6319","Female","Serbo-Croatian","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Serbo-Croatian"
"6123","v_CA16_6320","Total","Slovak","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Slovak"
"6124","v_CA16_6321","Male","Slovak","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Slovak"
"6125","v_CA16_6322","Female","Slovak","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Slovak"
"6126","v_CA16_6323","Total","Slovene (Slovenian)","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Slovene (Slovenian)"
"6127","v_CA16_6324","Male","Slovene (Slovenian)","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Slovene (Slovenian)"
"6128","v_CA16_6325","Female","Slovene (Slovenian)","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Slovene (Slovenian)"
"6129","v_CA16_6326","Total","Ukrainian","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Ukrainian"
"6130","v_CA16_6327","Male","Ukrainian","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Ukrainian"
"6131","v_CA16_6328","Female","Ukrainian","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Ukrainian"
"6132","v_CA16_6329","Total","Slavic languages, n.i.e.","Number","v_CA16_6287","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Slavic languages, n.i.e."
"6133","v_CA16_6330","Male","Slavic languages, n.i.e.","Number","v_CA16_6288","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Slavic languages, n.i.e."
"6134","v_CA16_6331","Female","Slavic languages, n.i.e.","Number","v_CA16_6289","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Balto-Slavic languages; Slavic languages; Slavic languages, n.i.e."
"6135","v_CA16_6332","Total","Celtic languages","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Celtic languages"
"6136","v_CA16_6333","Male","Celtic languages","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Celtic languages"
"6137","v_CA16_6334","Female","Celtic languages","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Celtic languages"
"6138","v_CA16_6335","Total","Scottish Gaelic","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Scottish Gaelic"
"6139","v_CA16_6336","Male","Scottish Gaelic","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Scottish Gaelic"
"6140","v_CA16_6337","Female","Scottish Gaelic","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Scottish Gaelic"
"6141","v_CA16_6338","Total","Welsh","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Welsh"
"6142","v_CA16_6339","Male","Welsh","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Welsh"
"6143","v_CA16_6340","Female","Welsh","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Welsh"
"6144","v_CA16_6341","Total","Celtic languages, n.i.e.","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Celtic languages, n.i.e."
"6145","v_CA16_6342","Male","Celtic languages, n.i.e.","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Celtic languages, n.i.e."
"6146","v_CA16_6343","Female","Celtic languages, n.i.e.","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Celtic languages, n.i.e."
"6147","v_CA16_6344","Total","Germanic languages","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Germanic languages"
"6148","v_CA16_6345","Male","Germanic languages","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Germanic languages"
"6149","v_CA16_6346","Female","Germanic languages","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Germanic languages"
"6150","v_CA16_6347","Total","Afrikaans","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Afrikaans"
"6151","v_CA16_6348","Male","Afrikaans","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Afrikaans"
"6152","v_CA16_6349","Female","Afrikaans","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Afrikaans"
"6153","v_CA16_6350","Total","Danish","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Danish"
"6154","v_CA16_6351","Male","Danish","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Danish"
"6155","v_CA16_6352","Female","Danish","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Danish"
"6156","v_CA16_6353","Total","Dutch","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Dutch"
"6157","v_CA16_6354","Male","Dutch","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Dutch"
"6158","v_CA16_6355","Female","Dutch","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Dutch"
"6159","v_CA16_6356","Total","Frisian","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Frisian"
"6160","v_CA16_6357","Male","Frisian","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Frisian"
"6161","v_CA16_6358","Female","Frisian","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Frisian"
"6162","v_CA16_6359","Total","German","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; German"
"6163","v_CA16_6360","Male","German","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; German"
"6164","v_CA16_6361","Female","German","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; German"
"6165","v_CA16_6362","Total","Icelandic","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Icelandic"
"6166","v_CA16_6363","Male","Icelandic","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Icelandic"
"6167","v_CA16_6364","Female","Icelandic","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Icelandic"
"6168","v_CA16_6365","Total","Norwegian","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Norwegian"
"6169","v_CA16_6366","Male","Norwegian","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Norwegian"
"6170","v_CA16_6367","Female","Norwegian","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Norwegian"
"6171","v_CA16_6368","Total","Swedish","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Swedish"
"6172","v_CA16_6369","Male","Swedish","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Swedish"
"6173","v_CA16_6370","Female","Swedish","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Swedish"
"6174","v_CA16_6371","Total","Vlaams (Flemish)","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Vlaams (Flemish)"
"6175","v_CA16_6372","Male","Vlaams (Flemish)","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Vlaams (Flemish)"
"6176","v_CA16_6373","Female","Vlaams (Flemish)","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Vlaams (Flemish)"
"6177","v_CA16_6374","Total","Yiddish","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Yiddish"
"6178","v_CA16_6375","Male","Yiddish","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Yiddish"
"6179","v_CA16_6376","Female","Yiddish","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Yiddish"
"6180","v_CA16_6377","Total","Germanic languages, n.i.e.","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Germanic languages, n.i.e."
"6181","v_CA16_6378","Male","Germanic languages, n.i.e.","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Germanic languages, n.i.e."
"6182","v_CA16_6379","Female","Germanic languages, n.i.e.","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Germanic languages, n.i.e."
"6183","v_CA16_6380","Total","Greek","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Greek"
"6184","v_CA16_6381","Male","Greek","Number","v_CA16_6267","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Greek"
"6185","v_CA16_6382","Female","Greek","Number","v_CA16_6268","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Greek"
"6186","v_CA16_6383","Total","Indo-Iranian languages","Number","v_CA16_6266","Additive","CA 2016 Census; 25% Data; Work; Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data; Single responses; Non-official languages; Non-Aboriginal languages; Indo-European languages; Indo-Iranian languages"
