,vector,type,label,units,parent_vector,aggregation,details
1371,v_CA1996_1371,Total,Mathematics and physical sciences,Number,v_CA1996_1361,Additive,Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Males with postsecondary qualifications by major field of study; Mathematics and physical sciences
1372,v_CA1996_1372,Total,"No specialization and all other, n.e.c.",Number,v_CA1996_1361,Additive,"Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Males with postsecondary qualifications by major field of study; No specialization and all other, n.e.c."
1373,v_CA1996_1373,Total,Females with postsecondary qualifications by major field of study,Number,NA,Additive,Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study
1374,v_CA1996_1374,Total,"Educational, recreational and counselling services",Number,v_CA1996_1373,Additive,"Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study; Educational, recreational and counselling services"
1375,v_CA1996_1375,Total,Fine and applied arts,Number,v_CA1996_1373,Additive,Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study; Fine and applied arts
1376,v_CA1996_1376,Total,Humanities and related fields,Number,v_CA1996_1373,Additive,Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study; Humanities and related fields
1377,v_CA1996_1377,Total,Social sciences and related fields,Number,v_CA1996_1373,Additive,Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study; Social sciences and related fields
1378,v_CA1996_1378,Total,"Commerce, management and business administration",Number,v_CA1996_1373,Additive,"Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study; Commerce, management and business administration"
1379,v_CA1996_1379,Total,Agricultural and biological sciences/technologies,Number,v_CA1996_1373,Additive,Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study; Agricultural and biological sciences/technologies
1380,v_CA1996_1380,Total,Engineering and applied sciences,Number,v_CA1996_1373,Additive,Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study; Engineering and applied sciences
1381,v_CA1996_1381,Total,Engineering and applied science technologies and trades,Number,v_CA1996_1373,Additive,Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study; Engineering and applied science technologies and trades
1382,v_CA1996_1382,Total,"Health professions, sciences and technologies",Number,v_CA1996_1373,Additive,"Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study; Health professions, sciences and technologies"
1383,v_CA1996_1383,Total,Mathematics and physical sciences,Number,v_CA1996_1373,Additive,Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study; Mathematics and physical sciences
1384,v_CA1996_1384,Total,"No specialization and all other, n.e.c.",Number,v_CA1996_1373,Additive,"Canada Census 1996; 20% sample data; School/study; Population with postsecondary qualifications by major field of study; Females with postsecondary qualifications by major field of study; No specialization and all other, n.e.c."
1385,v_CA1996_1385,Total,Total by mobility status 1 year ago,Number,NA,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 1 year ago
1386,v_CA1996_1386,Total,Non-movers,Number,v_CA1996_1385,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 1 year ago; Non-movers
1387,v_CA1996_1387,Total,Movers,Number,v_CA1996_1385,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 1 year ago; Movers
1388,v_CA1996_1388,Total,Non-migrants,Number,v_CA1996_1387,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 1 year ago; Movers; Non-migrants
1389,v_CA1996_1389,Total,Migrants,Number,v_CA1996_1387,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 1 year ago; Movers; Migrants
1390,v_CA1996_1390,Total,Internal migrants,Number,v_CA1996_1389,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 1 year ago; Movers; Migrants; Internal migrants
1391,v_CA1996_1391,Total,Intraprovincial migrants,Number,v_CA1996_1390,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 1 year ago; Movers; Migrants; Internal migrants; Intraprovincial migrants
1392,v_CA1996_1392,Total,Interprovincial migrants,Number,v_CA1996_1390,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 1 year ago; Movers; Migrants; Internal migrants; Interprovincial migrants
1393,v_CA1996_1393,Total,External migrants,Number,v_CA1996_1389,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 1 year ago; Movers; Migrants; External migrants
1394,v_CA1996_1394,Total,Total by mobility status 5 years ago,Number,NA,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 5 years ago
1395,v_CA1996_1395,Total,Non-movers,Number,v_CA1996_1394,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 5 years ago; Non-movers
1396,v_CA1996_1396,Total,Movers,Number,v_CA1996_1395,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 5 years ago; Non-movers; Movers
1397,v_CA1996_1397,Total,Non-migrants,Number,v_CA1996_1395,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 5 years ago; Non-movers; Non-migrants
1398,v_CA1996_1398,Total,Migrants,Number,v_CA1996_1395,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 5 years ago; Non-movers; Migrants
1399,v_CA1996_1399,Total,Internal migrants,Number,v_CA1996_1398,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 5 years ago; Non-movers; Migrants; Internal migrants
1400,v_CA1996_1400,Total,Intraprovincial migrants,Number,v_CA1996_1399,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 5 years ago; Non-movers; Migrants; Internal migrants; Intraprovincial migrants
1401,v_CA1996_1401,Total,Interprovincial migrants,Number,v_CA1996_1399,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 5 years ago; Non-movers; Migrants; Internal migrants; Interprovincial migrants
1402,v_CA1996_1402,Total,External migrants,Number,v_CA1996_1398,Additive,Canada Census 1996; 20% sample data; Mobility; Total by mobility status 5 years ago; Non-movers; Migrants; External migrants
1403,v_CA1996_1403,Total,All persons with employment income by work activity,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity
1404,v_CA1996_1412,Male,All persons with employment income by work activity,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity
1405,v_CA1996_1421,Female,All persons with employment income by work activity,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity
1406,v_CA1996_1404,Total,Average employment income $,Currency,v_CA1996_1403,Average of v_CA1996_1404,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Average employment income $
1407,v_CA1996_1413,Male,Average employment income $,Currency,v_CA1996_1412,Average of v_CA1996_1413,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Average employment income $
1408,v_CA1996_1422,Female,Average employment income $,Currency,v_CA1996_1421,Average of v_CA1996_1422,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Average employment income $
1409,v_CA1996_1405,Total,Standard error of average employment income $,Currency,v_CA1996_1403,Standard error based on v_CA1996_1404,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Standard error of average employment income $
1410,v_CA1996_1414,Male,Standard error of average employment income $,Currency,v_CA1996_1412,Standard error based on v_CA1996_1413,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Standard error of average employment income $
1411,v_CA1996_1423,Female,Standard error of average employment income $,Currency,v_CA1996_1421,Standard error based on v_CA1996_1422,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Standard error of average employment income $
1412,v_CA1996_1406,Total,"Worked full year, full time",Number,v_CA1996_1403,Additive,"Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked full year, full time"
1413,v_CA1996_1415,Male,"Worked full year, full time",Number,v_CA1996_1412,Additive,"Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked full year, full time"
1414,v_CA1996_1424,Female,"Worked full year, full time",Number,v_CA1996_1421,Additive,"Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked full year, full time"
1415,v_CA1996_1407,Total,Average employment income $,Currency,v_CA1996_1406,Average of v_CA1996_1407,"Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked full year, full time; Average employment income $"
1416,v_CA1996_1416,Male,Average employment income $,Currency,v_CA1996_1415,Average of v_CA1996_1416,"Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked full year, full time; Average employment income $"
1417,v_CA1996_1425,Female,Average employment income $,Currency,v_CA1996_1424,Average of v_CA1996_1425,"Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked full year, full time; Average employment income $"
1418,v_CA1996_1408,Total,Standard error of average employment income $,Currency,v_CA1996_1406,Standard error based on v_CA1996_1407,"Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked full year, full time; Standard error of average employment income $"
1419,v_CA1996_1417,Male,Standard error of average employment income $,Currency,v_CA1996_1415,Standard error based on v_CA1996_1416,"Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked full year, full time; Standard error of average employment income $"
1420,v_CA1996_1426,Female,Standard error of average employment income $,Currency,v_CA1996_1424,Standard error based on v_CA1996_1425,"Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked full year, full time; Standard error of average employment income $"
1421,v_CA1996_1409,Total,Worked part year or part time,Number,v_CA1996_1403,Additive,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked part year or part time
1422,v_CA1996_1418,Male,Worked part year or part time,Number,v_CA1996_1412,Additive,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked part year or part time
1423,v_CA1996_1427,Female,Worked part year or part time,Number,v_CA1996_1421,Additive,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked part year or part time
1424,v_CA1996_1410,Total,Average employment income $,Currency,v_CA1996_1409,Average of v_CA1996_1410,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked part year or part time; Average employment income $
1425,v_CA1996_1419,Male,Average employment income $,Currency,v_CA1996_1418,Average of v_CA1996_1419,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked part year or part time; Average employment income $
1426,v_CA1996_1428,Female,Average employment income $,Currency,v_CA1996_1427,Average of v_CA1996_1428,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked part year or part time; Average employment income $
1427,v_CA1996_1411,Total,Standard error of average employment income $,Currency,v_CA1996_1409,Standard error based on v_CA1996_1410,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked part year or part time; Standard error of average employment income $
1428,v_CA1996_1420,Male,Standard error of average employment income $,Currency,v_CA1996_1418,Standard error based on v_CA1996_1419,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked part year or part time; Standard error of average employment income $
1429,v_CA1996_1429,Female,Standard error of average employment income $,Currency,v_CA1996_1427,Standard error based on v_CA1996_1428,Canada Census 1996; 20% sample data; Income; All persons with employment income by work activity; Worked part year or part time; Standard error of average employment income $
1430,v_CA1996_1430,Total,Total - Composition of total income %,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Total - Composition of total income %
1431,v_CA1996_1431,Total,Employment income %,Percentage (0-100),v_CA1996_1430,Average of v_CA1996_1430,Canada Census 1996; 20% sample data; Income; Total - Composition of total income %; Employment income %
1432,v_CA1996_1432,Total,Government transfer payments %,Ratio,v_CA1996_1430,Average of v_CA1996_1430,Canada Census 1996; 20% sample data; Income; Total - Composition of total income %; Government transfer payments %
1433,v_CA1996_1433,Total,Other %,Ratio,v_CA1996_1430,Average of v_CA1996_1430,Canada Census 1996; 20% sample data; Income; Total - Composition of total income %; Other %
1434,v_CA1996_1434,Total,Total income of population 15 years and over,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over
1435,v_CA1996_1456,Male,Total income of population 15 years and over,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over
1436,v_CA1996_1478,Female,Total income of population 15 years and over,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over
1437,v_CA1996_1435,Total,Without income,Number,v_CA1996_1434,Additive,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Without income
1438,v_CA1996_1457,Male,Without income,Number,v_CA1996_1456,Additive,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Without income
1439,v_CA1996_1479,Female,Without income,Number,v_CA1996_1478,Additive,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Without income
1440,v_CA1996_1436,Total,With income,Number,v_CA1996_1434,Additive,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income
1441,v_CA1996_1458,Male,With income,Number,v_CA1996_1456,Additive,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income
1442,v_CA1996_1480,Female,With income,Number,v_CA1996_1478,Additive,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income
1443,v_CA1996_1437,Total,"Under $1,000",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; Under $1,000"
1444,v_CA1996_1459,Male,"Under $1,000",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; Under $1,000"
1445,v_CA1996_1481,Female,"Under $1,000",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; Under $1,000"
1446,v_CA1996_1438,Total,"$  1,000 - $  2,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  1,000 - $  2,999"
1447,v_CA1996_1460,Male,"$  1,000 - $  2,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  1,000 - $  2,999"
1448,v_CA1996_1482,Female,"$  1,000 - $  2,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  1,000 - $  2,999"
1449,v_CA1996_1439,Total,"$  3,000 - $  4,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  3,000 - $  4,999"
1450,v_CA1996_1461,Male,"$  3,000 - $  4,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  3,000 - $  4,999"
1451,v_CA1996_1483,Female,"$  3,000 - $  4,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  3,000 - $  4,999"
1452,v_CA1996_1440,Total,"$  5,000 - $  6,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  5,000 - $  6,999"
1453,v_CA1996_1462,Male,"$  5,000 - $  6,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  5,000 - $  6,999"
1454,v_CA1996_1484,Female,"$  5,000 - $  6,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  5,000 - $  6,999"
1455,v_CA1996_1441,Total,"$  7,000 - $  9,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  7,000 - $  9,999"
1456,v_CA1996_1463,Male,"$  7,000 - $  9,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  7,000 - $  9,999"
1457,v_CA1996_1485,Female,"$  7,000 - $  9,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $  7,000 - $  9,999"
1458,v_CA1996_1442,Total,"$10,000 - $11,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $10,000 - $11,999"
1459,v_CA1996_1464,Male,"$10,000 - $11,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $10,000 - $11,999"
1460,v_CA1996_1486,Female,"$10,000 - $11,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $10,000 - $11,999"
1461,v_CA1996_1443,Total,"$12,000 - $14,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $12,000 - $14,999"
1462,v_CA1996_1465,Male,"$12,000 - $14,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $12,000 - $14,999"
1463,v_CA1996_1487,Female,"$12,000 - $14,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $12,000 - $14,999"
1464,v_CA1996_1444,Total,"$15,000 - $19,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $15,000 - $19,999"
1465,v_CA1996_1466,Male,"$15,000 - $19,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $15,000 - $19,999"
1466,v_CA1996_1488,Female,"$15,000 - $19,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $15,000 - $19,999"
1467,v_CA1996_1445,Total,"$20,000 - $24,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $20,000 - $24,999"
1468,v_CA1996_1467,Male,"$20,000 - $24,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $20,000 - $24,999"
1469,v_CA1996_1489,Female,"$20,000 - $24,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $20,000 - $24,999"
1470,v_CA1996_1446,Total,"$25,000 - $29,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $25,000 - $29,999"
1471,v_CA1996_1468,Male,"$25,000 - $29,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $25,000 - $29,999"
1472,v_CA1996_1490,Female,"$25,000 - $29,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $25,000 - $29,999"
1473,v_CA1996_1447,Total,"$30,000 - $34,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $30,000 - $34,999"
1474,v_CA1996_1469,Male,"$30,000 - $34,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $30,000 - $34,999"
1475,v_CA1996_1491,Female,"$30,000 - $34,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $30,000 - $34,999"
1476,v_CA1996_1448,Total,"$35,000 - $39,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $35,000 - $39,999"
1477,v_CA1996_1470,Male,"$35,000 - $39,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $35,000 - $39,999"
1478,v_CA1996_1492,Female,"$35,000 - $39,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $35,000 - $39,999"
1479,v_CA1996_1449,Total,"$40,000 - $44,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $40,000 - $44,999"
1480,v_CA1996_1471,Male,"$40,000 - $44,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $40,000 - $44,999"
1481,v_CA1996_1493,Female,"$40,000 - $44,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $40,000 - $44,999"
1482,v_CA1996_1450,Total,"$45,000 - $49,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $45,000 - $49,999"
1483,v_CA1996_1472,Male,"$45,000 - $49,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $45,000 - $49,999"
1484,v_CA1996_1494,Female,"$45,000 - $49,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $45,000 - $49,999"
1485,v_CA1996_1451,Total,"$50,000 - $59,999",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $50,000 - $59,999"
1486,v_CA1996_1473,Male,"$50,000 - $59,999",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $50,000 - $59,999"
1487,v_CA1996_1495,Female,"$50,000 - $59,999",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $50,000 - $59,999"
1488,v_CA1996_1452,Total,"$60,000 and over",Number,v_CA1996_1436,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $60,000 and over"
1489,v_CA1996_1474,Male,"$60,000 and over",Number,v_CA1996_1458,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $60,000 and over"
1490,v_CA1996_1496,Female,"$60,000 and over",Number,v_CA1996_1480,Additive,"Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; With income; $60,000 and over"
1491,v_CA1996_1453,Total,Average income $,Currency,NA,Average of v_CA1996_1437,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Stats; Average income $
1492,v_CA1996_1475,Male,Average income $,Currency,NA,Average of v_CA1996_1459,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Stats; Average income $
1493,v_CA1996_1497,Female,Average income $,Currency,NA,Average of v_CA1996_1481,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Stats; Average income $
1494,v_CA1996_1454,Total,Median income $,Currency,NA,Median of v_CA1996_1437,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Stats; Median income $
1495,v_CA1996_1476,Male,Median income $,Currency,NA,Median of v_CA1996_1459,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Stats; Median income $
1496,v_CA1996_1498,Female,Median income $,Currency,NA,Median of v_CA1996_1481,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Stats; Median income $
1497,v_CA1996_1455,Total,Standard error of average income $,Currency,NA,Standard error based on v_CA1996_1437,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Stats; Standard error of average income $
1498,v_CA1996_1477,Male,Standard error of average income $,Currency,NA,Standard error based on v_CA1996_1459,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Stats; Standard error of average income $
1499,v_CA1996_1499,Female,Standard error of average income $,Currency,NA,Standard error based on v_CA1996_1481,Canada Census 1996; 20% sample data; Income; Total income of population 15 years and over; Stats; Standard error of average income $
1500,v_CA1996_1500,Total,Census family income of all families,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families
1501,v_CA1996_1501,Total,"Under $10,000",Number,v_CA1996_1500,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families; Under $10,000"
1502,v_CA1996_1502,Total,"$  10,000 - $19,999",Number,v_CA1996_1500,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families; $  10,000 - $19,999"
1503,v_CA1996_1503,Total,"$  20,000 - $29,999",Number,v_CA1996_1500,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families; $  20,000 - $29,999"
1504,v_CA1996_1504,Total,"$  30,000 - $39,999",Number,v_CA1996_1500,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families; $  30,000 - $39,999"
1505,v_CA1996_1505,Total,"$  40,000 - $49,999",Number,v_CA1996_1500,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families; $  40,000 - $49,999"
1506,v_CA1996_1506,Total,"$  50,000 - $59,999",Number,v_CA1996_1500,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families; $  50,000 - $59,999"
1507,v_CA1996_1507,Total,"$  60,000 - $69,999",Number,v_CA1996_1500,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families; $  60,000 - $69,999"
1508,v_CA1996_1508,Total,"$  70,000 - $79,999",Number,v_CA1996_1500,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families; $  70,000 - $79,999"
1509,v_CA1996_1509,Total,"$  80,000 - $89,999",Number,v_CA1996_1500,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families; $  80,000 - $89,999"
1510,v_CA1996_1510,Total,"$  90,000 - $99,999",Number,v_CA1996_1500,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families; $  90,000 - $99,999"
1511,v_CA1996_1511,Total,"$100,000 and over",Number,v_CA1996_1500,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of all families; Census family income of all families; $100,000 and over"
1512,v_CA1996_1512,Total,Average family income $,Currency,NA,Average of v_CA1996_1500,Canada Census 1996; 20% sample data; Income; Census family income of all families; Stats; Average family income $
1513,v_CA1996_1513,Total,Median family income $,Currency,NA,Median of v_CA1996_1500,Canada Census 1996; 20% sample data; Income; Census family income of all families; Stats; Median family income $
1514,v_CA1996_1514,Total,Standard error of average family income $,Currency,NA,Standard error based on v_CA1996_1500,Canada Census 1996; 20% sample data; Income; Census family income of all families; Stats; Standard error of average family income $
1515,v_CA1996_1515,Total,Census family income of husband-wife families,Number,NA,Additive,Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families
1516,v_CA1996_1516,Total,"Under $10,000",Number,v_CA1996_1515,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families; Under $10,000"
1517,v_CA1996_1517,Total,"$  10,000 - $19,999",Number,v_CA1996_1515,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families; $  10,000 - $19,999"
1518,v_CA1996_1518,Total,"$  20,000 - $29,999",Number,v_CA1996_1515,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families; $  20,000 - $29,999"
1519,v_CA1996_1519,Total,"$  30,000 - $39,999",Number,v_CA1996_1515,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families; $  30,000 - $39,999"
1520,v_CA1996_1520,Total,"$  40,000 - $49,999",Number,v_CA1996_1515,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families; $  40,000 - $49,999"
1521,v_CA1996_1521,Total,"$  50,000 - $59,999",Number,v_CA1996_1515,Additive,"Canada Census 1996; 20% sample data; Income; Census family income of husband-wife families; Census family income of husband-wife families; $  50,000 - $59,999"
