"","vector","type","label","units","parent_vector","aggregation","details"
"3152","v_CA11N_1897","Total","Single responses","Number","v_CA11N_1894","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses"
"3153","v_CA11N_1898","Male","Single responses","Number","v_CA11N_1895","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses"
"3154","v_CA11N_1899","Female","Single responses","Number","v_CA11N_1896","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses"
"3155","v_CA11N_1900","Total","English","Number","v_CA11N_1897","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; English"
"3156","v_CA11N_1901","Male","English","Number","v_CA11N_1898","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; English"
"3157","v_CA11N_1902","Female","English","Number","v_CA11N_1899","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; English"
"3158","v_CA11N_1903","Total","French","Number","v_CA11N_1897","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; French"
"3159","v_CA11N_1904","Male","French","Number","v_CA11N_1898","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; French"
"3160","v_CA11N_1905","Female","French","Number","v_CA11N_1899","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; French"
"3161","v_CA11N_1906","Total","Non-official languages","Number","v_CA11N_1897","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages"
"3162","v_CA11N_1907","Male","Non-official languages","Number","v_CA11N_1898","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages"
"3163","v_CA11N_1908","Female","Non-official languages","Number","v_CA11N_1899","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages"
"3164","v_CA11N_1909","Total","Chinese, n.o.s.","Number","v_CA11N_1906","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Chinese, n.o.s."
"3165","v_CA11N_1910","Male","Chinese, n.o.s.","Number","v_CA11N_1907","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Chinese, n.o.s."
"3166","v_CA11N_1911","Female","Chinese, n.o.s.","Number","v_CA11N_1908","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Chinese, n.o.s."
"3167","v_CA11N_1912","Total","Cantonese","Number","v_CA11N_1906","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Cantonese"
"3168","v_CA11N_1913","Male","Cantonese","Number","v_CA11N_1907","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Cantonese"
"3169","v_CA11N_1914","Female","Cantonese","Number","v_CA11N_1908","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Cantonese"
"3170","v_CA11N_1915","Total","Panjabi (Punjabi)","Number","v_CA11N_1906","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Panjabi (Punjabi)"
"3171","v_CA11N_1916","Male","Panjabi (Punjabi)","Number","v_CA11N_1907","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Panjabi (Punjabi)"
"3172","v_CA11N_1917","Female","Panjabi (Punjabi)","Number","v_CA11N_1908","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Panjabi (Punjabi)"
"3173","v_CA11N_1918","Total","Mandarin","Number","v_CA11N_1906","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Mandarin"
"3174","v_CA11N_1919","Male","Mandarin","Number","v_CA11N_1907","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Mandarin"
"3175","v_CA11N_1920","Female","Mandarin","Number","v_CA11N_1908","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Mandarin"
"3176","v_CA11N_1921","Total","Spanish","Number","v_CA11N_1906","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Spanish"
"3177","v_CA11N_1922","Male","Spanish","Number","v_CA11N_1907","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Spanish"
"3178","v_CA11N_1923","Female","Spanish","Number","v_CA11N_1908","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Spanish"
"3179","v_CA11N_1924","Total","Korean","Number","v_CA11N_1906","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Korean"
"3180","v_CA11N_1925","Male","Korean","Number","v_CA11N_1907","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Korean"
"3181","v_CA11N_1926","Female","Korean","Number","v_CA11N_1908","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Korean"
"3182","v_CA11N_1927","Total","German","Number","v_CA11N_1906","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; German"
"3183","v_CA11N_1928","Male","German","Number","v_CA11N_1907","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; German"
"3184","v_CA11N_1929","Female","German","Number","v_CA11N_1908","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; German"
"3185","v_CA11N_1930","Total","Cree languages","Number","v_CA11N_1906","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Cree languages"
"3186","v_CA11N_1931","Male","Cree languages","Number","v_CA11N_1907","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Cree languages"
"3187","v_CA11N_1932","Female","Cree languages","Number","v_CA11N_1908","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Cree languages"
"3188","v_CA11N_1933","Total","Portuguese","Number","v_CA11N_1906","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Portuguese"
"3189","v_CA11N_1934","Male","Portuguese","Number","v_CA11N_1907","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Portuguese"
"3190","v_CA11N_1935","Female","Portuguese","Number","v_CA11N_1908","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Portuguese"
"3191","v_CA11N_1936","Total","Inuktitut","Number","v_CA11N_1906","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Inuktitut"
"3192","v_CA11N_1937","Male","Inuktitut","Number","v_CA11N_1907","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Inuktitut"
"3193","v_CA11N_1938","Female","Inuktitut","Number","v_CA11N_1908","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Inuktitut"
"3194","v_CA11N_1939","Total","Other languages","Number","v_CA11N_1906","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Other languages"
"3195","v_CA11N_1940","Male","Other languages","Number","v_CA11N_1907","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Other languages"
"3196","v_CA11N_1941","Female","Other languages","Number","v_CA11N_1908","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Single responses; Non-official languages; Other languages"
"3197","v_CA11N_1942","Total","Multiple responses","Number","v_CA11N_1894","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses"
"3198","v_CA11N_1943","Male","Multiple responses","Number","v_CA11N_1895","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses"
"3199","v_CA11N_1944","Female","Multiple responses","Number","v_CA11N_1896","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses"
"3200","v_CA11N_1945","Total","English and French","Number","v_CA11N_1942","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; English and French"
"3201","v_CA11N_1946","Male","English and French","Number","v_CA11N_1943","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; English and French"
"3202","v_CA11N_1947","Female","English and French","Number","v_CA11N_1944","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; English and French"
"3203","v_CA11N_1948","Total","English and non-official language","Number","v_CA11N_1942","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; English and non-official language"
"3204","v_CA11N_1949","Male","English and non-official language","Number","v_CA11N_1943","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; English and non-official language"
"3205","v_CA11N_1950","Female","English and non-official language","Number","v_CA11N_1944","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; English and non-official language"
"3206","v_CA11N_1951","Total","French and non-official language","Number","v_CA11N_1942","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; French and non-official language"
"3207","v_CA11N_1952","Male","French and non-official language","Number","v_CA11N_1943","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; French and non-official language"
"3208","v_CA11N_1953","Female","French and non-official language","Number","v_CA11N_1944","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; French and non-official language"
"3209","v_CA11N_1954","Total","English, French and non-official language","Number","v_CA11N_1942","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; English, French and non-official language"
"3210","v_CA11N_1955","Male","English, French and non-official language","Number","v_CA11N_1943","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; English, French and non-official language"
"3211","v_CA11N_1956","Female","English, French and non-official language","Number","v_CA11N_1944","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Multiple responses; English, French and non-official language"
"3212","v_CA11N_1957","Total","Total population aged 15 years and over by language used most often at work","Number",NA,"Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work"
"3213","v_CA11N_1958","Male","Total population aged 15 years and over by language used most often at work","Number",NA,"Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work"
"3214","v_CA11N_1959","Female","Total population aged 15 years and over by language used most often at work","Number",NA,"Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work"
"3215","v_CA11N_1960","Total","English","Number","v_CA11N_1957","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English"
"3216","v_CA11N_1961","Male","English","Number","v_CA11N_1958","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English"
"3217","v_CA11N_1962","Female","English","Number","v_CA11N_1959","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English"
"3218","v_CA11N_1963","Total","French","Number","v_CA11N_1957","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; French"
"3219","v_CA11N_1964","Male","French","Number","v_CA11N_1958","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; French"
"3220","v_CA11N_1965","Female","French","Number","v_CA11N_1959","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; French"
"3221","v_CA11N_1966","Total","Non-official language","Number","v_CA11N_1957","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Non-official language"
"3222","v_CA11N_1967","Male","Non-official language","Number","v_CA11N_1958","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Non-official language"
"3223","v_CA11N_1968","Female","Non-official language","Number","v_CA11N_1959","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Non-official language"
"3224","v_CA11N_1969","Total","Aboriginal","Number","v_CA11N_1966","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Non-official language; Aboriginal"
"3225","v_CA11N_1970","Male","Aboriginal","Number","v_CA11N_1967","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Non-official language; Aboriginal"
"3226","v_CA11N_1971","Female","Aboriginal","Number","v_CA11N_1968","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Non-official language; Aboriginal"
"3227","v_CA11N_1972","Total","Non-Aboriginal","Number","v_CA11N_1966","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Non-official language; Non-Aboriginal"
"3228","v_CA11N_1973","Male","Non-Aboriginal","Number","v_CA11N_1967","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Non-official language; Non-Aboriginal"
"3229","v_CA11N_1974","Female","Non-Aboriginal","Number","v_CA11N_1968","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; Non-official language; Non-Aboriginal"
"3230","v_CA11N_1975","Total","English and French","Number","v_CA11N_1957","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English and French"
"3231","v_CA11N_1976","Male","English and French","Number","v_CA11N_1958","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English and French"
"3232","v_CA11N_1977","Female","English and French","Number","v_CA11N_1959","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English and French"
"3233","v_CA11N_1978","Total","English and non-official language","Number","v_CA11N_1957","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English and non-official language"
"3234","v_CA11N_1979","Male","English and non-official language","Number","v_CA11N_1958","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English and non-official language"
"3235","v_CA11N_1980","Female","English and non-official language","Number","v_CA11N_1959","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English and non-official language"
"3236","v_CA11N_1981","Total","French and non-official language","Number","v_CA11N_1957","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; French and non-official language"
"3237","v_CA11N_1982","Male","French and non-official language","Number","v_CA11N_1958","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; French and non-official language"
"3238","v_CA11N_1983","Female","French and non-official language","Number","v_CA11N_1959","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; French and non-official language"
"3239","v_CA11N_1984","Total","English, French and non-official language","Number","v_CA11N_1957","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English, French and non-official language"
"3240","v_CA11N_1985","Male","English, French and non-official language","Number","v_CA11N_1958","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English, French and non-official language"
"3241","v_CA11N_1986","Female","English, French and non-official language","Number","v_CA11N_1959","Additive","CA 2011 NHS; Work; Work Language; Total population aged 15 years and over by language used most often at work; English, French and non-official language"
"3242","v_CA11N_1987","Total","Total population aged 15 years and over by labour force status","Number",NA,"Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status"
"3243","v_CA11N_1988","Male","Total population aged 15 years and over by labour force status","Number",NA,"Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status"
"3244","v_CA11N_1989","Female","Total population aged 15 years and over by labour force status","Number",NA,"Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status"
"3245","v_CA11N_1990","Total","In the labour force","Number","v_CA11N_1987","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; In the labour force"
"3246","v_CA11N_1991","Male","In the labour force","Number","v_CA11N_1988","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; In the labour force"
"3247","v_CA11N_1992","Female","In the labour force","Number","v_CA11N_1989","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; In the labour force"
"3248","v_CA11N_1993","Total","Employed","Number","v_CA11N_1990","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; In the labour force; Employed"
"3249","v_CA11N_1994","Male","Employed","Number","v_CA11N_1991","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; In the labour force; Employed"
"3250","v_CA11N_1995","Female","Employed","Number","v_CA11N_1992","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; In the labour force; Employed"
"3251","v_CA11N_1996","Total","Unemployed","Number","v_CA11N_1990","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; In the labour force; Unemployed"
"3252","v_CA11N_1997","Male","Unemployed","Number","v_CA11N_1991","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; In the labour force; Unemployed"
"3253","v_CA11N_1998","Female","Unemployed","Number","v_CA11N_1992","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; In the labour force; Unemployed"
"3254","v_CA11N_1999","Total","Not in the labour force","Number","v_CA11N_1987","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; Not in the labour force"
"3255","v_CA11N_2000","Male","Not in the labour force","Number","v_CA11N_1988","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; Not in the labour force"
"3256","v_CA11N_2001","Female","Not in the labour force","Number","v_CA11N_1989","Additive","CA 2011 NHS; Work; Labour force status; Total population aged 15 years and over by labour force status; Not in the labour force"
"3257","v_CA11N_2002","Total","Participation rate","Percentage (0-100)",NA,"Average of v_CA11N_1987","CA 2011 NHS; Work; Labour force status; Participation rate"
"3258","v_CA11N_2003","Male","Participation rate","Percentage (0-100)",NA,"Average of v_CA11N_1988","CA 2011 NHS; Work; Labour force status; Participation rate"
"3259","v_CA11N_2004","Female","Participation rate","Percentage (0-100)",NA,"Average of v_CA11N_1989","CA 2011 NHS; Work; Labour force status; Participation rate"
"3260","v_CA11N_2005","Total","Employment rate","Percentage (0-100)",NA,"Average of v_CA11N_1987","CA 2011 NHS; Work; Labour force status; Employment rate"
"3261","v_CA11N_2006","Male","Employment rate","Percentage (0-100)",NA,"Average of v_CA11N_1988","CA 2011 NHS; Work; Labour force status; Employment rate"
"3262","v_CA11N_2007","Female","Employment rate","Percentage (0-100)",NA,"Average of v_CA11N_1989","CA 2011 NHS; Work; Labour force status; Employment rate"
"3263","v_CA11N_2008","Total","Unemployment rate","Percentage (0-100)",NA,"Average of v_CA11N_1987","CA 2011 NHS; Work; Labour force status; Unemployment rate"
"3264","v_CA11N_2009","Male","Unemployment rate","Percentage (0-100)",NA,"Average of v_CA11N_1988","CA 2011 NHS; Work; Labour force status; Unemployment rate"
"3265","v_CA11N_2010","Female","Unemployment rate","Percentage (0-100)",NA,"Average of v_CA11N_1989","CA 2011 NHS; Work; Labour force status; Unemployment rate"
"3266","v_CA11N_2011","Total","Total labour force aged 15 years and over by class of worker","Number",NA,"Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker"
"3267","v_CA11N_2012","Male","Total labour force aged 15 years and over by class of worker","Number",NA,"Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker"
"3268","v_CA11N_2013","Female","Total labour force aged 15 years and over by class of worker","Number",NA,"Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker"
"3269","v_CA11N_2014","Total","Class of worker - not applicable","Number","v_CA11N_2011","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; Class of worker - not applicable"
"3270","v_CA11N_2015","Male","Class of worker - not applicable","Number","v_CA11N_2012","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; Class of worker - not applicable"
"3271","v_CA11N_2016","Female","Class of worker - not applicable","Number","v_CA11N_2013","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; Class of worker - not applicable"
"3272","v_CA11N_2017","Total","All classes of worker","Number","v_CA11N_2011","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; All classes of worker"
"3273","v_CA11N_2018","Male","All classes of worker","Number","v_CA11N_2012","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; All classes of worker"
"3274","v_CA11N_2019","Female","All classes of worker","Number","v_CA11N_2013","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; All classes of worker"
"3275","v_CA11N_2020","Total","Employee","Number","v_CA11N_2017","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; All classes of worker; Employee"
"3276","v_CA11N_2021","Male","Employee","Number","v_CA11N_2018","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; All classes of worker; Employee"
"3277","v_CA11N_2022","Female","Employee","Number","v_CA11N_2019","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; All classes of worker; Employee"
"3278","v_CA11N_2023","Total","Self-employed","Number","v_CA11N_2017","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; All classes of worker; Self-employed"
"3279","v_CA11N_2024","Male","Self-employed","Number","v_CA11N_2018","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; All classes of worker; Self-employed"
"3280","v_CA11N_2025","Female","Self-employed","Number","v_CA11N_2019","Additive","CA 2011 NHS; Work; Total labour force aged 15 years and over by class of worker; All classes of worker; Self-employed"
"3281","v_CA11N_2026","Total","Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011","Number",NA,"Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011"
"3282","v_CA11N_2027","Male","Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011","Number",NA,"Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011"
"3283","v_CA11N_2028","Female","Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011","Number",NA,"Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011"
"3284","v_CA11N_2029","Total","Occupation - not applicable","Number","v_CA11N_2026","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; Occupation - not applicable"
"3285","v_CA11N_2030","Male","Occupation - not applicable","Number","v_CA11N_2027","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; Occupation - not applicable"
"3286","v_CA11N_2031","Female","Occupation - not applicable","Number","v_CA11N_2028","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; Occupation - not applicable"
"3287","v_CA11N_2032","Total","All occupations","Number","v_CA11N_2026","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations"
"3288","v_CA11N_2033","Male","All occupations","Number","v_CA11N_2027","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations"
"3289","v_CA11N_2034","Female","All occupations","Number","v_CA11N_2028","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations"
"3290","v_CA11N_2035","Total","0 Management occupations","Number","v_CA11N_2032","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 0 Management occupations"
"3291","v_CA11N_2036","Male","0 Management occupations","Number","v_CA11N_2033","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 0 Management occupations"
"3292","v_CA11N_2037","Female","0 Management occupations","Number","v_CA11N_2034","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 0 Management occupations"
"3293","v_CA11N_2038","Total","1 Business, finance and administration occupations","Number","v_CA11N_2032","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 1 Business, finance and administration occupations"
"3294","v_CA11N_2039","Male","1 Business, finance and administration occupations","Number","v_CA11N_2033","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 1 Business, finance and administration occupations"
"3295","v_CA11N_2040","Female","1 Business, finance and administration occupations","Number","v_CA11N_2034","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 1 Business, finance and administration occupations"
"3296","v_CA11N_2041","Total","2 Natural and applied sciences and related occupations","Number","v_CA11N_2032","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 2 Natural and applied sciences and related occupations"
"3297","v_CA11N_2042","Male","2 Natural and applied sciences and related occupations","Number","v_CA11N_2033","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 2 Natural and applied sciences and related occupations"
"3298","v_CA11N_2043","Female","2 Natural and applied sciences and related occupations","Number","v_CA11N_2034","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 2 Natural and applied sciences and related occupations"
"3299","v_CA11N_2044","Total","3 Health occupations","Number","v_CA11N_2032","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 3 Health occupations"
"3300","v_CA11N_2045","Male","3 Health occupations","Number","v_CA11N_2033","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 3 Health occupations"
"3301","v_CA11N_2046","Female","3 Health occupations","Number","v_CA11N_2034","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 3 Health occupations"
"3302","v_CA11N_2047","Total","4 Occupations in education, law and social, community and government services","Number","v_CA11N_2032","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 4 Occupations in education, law and social, community and government services"
"3303","v_CA11N_2048","Male","4 Occupations in education, law and social, community and government services","Number","v_CA11N_2033","Additive","CA 2011 NHS; Work; Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2011; All occupations; 4 Occupations in education, law and social, community and government services"
