"","vector","type","label","units","parent_vector","aggregation","details"
"1954","v_CA06_1837","Total","$15,000 to $19,999","Number","v_CA06_1829","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $15,000 to $19,999"
"1955","v_CA06_1857","Male","$15,000 to $19,999","Number","v_CA06_1849","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $15,000 to $19,999"
"1956","v_CA06_1877","Female","$15,000 to $19,999","Number","v_CA06_1869","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $15,000 to $19,999"
"1957","v_CA06_1838","Total","$20,000 to $24,999","Number","v_CA06_1829","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $20,000 to $24,999"
"1958","v_CA06_1858","Male","$20,000 to $24,999","Number","v_CA06_1849","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $20,000 to $24,999"
"1959","v_CA06_1878","Female","$20,000 to $24,999","Number","v_CA06_1869","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $20,000 to $24,999"
"1960","v_CA06_1839","Total","$25,000 to $29,999","Number","v_CA06_1829","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $25,000 to $29,999"
"1961","v_CA06_1859","Male","$25,000 to $29,999","Number","v_CA06_1849","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $25,000 to $29,999"
"1962","v_CA06_1879","Female","$25,000 to $29,999","Number","v_CA06_1869","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $25,000 to $29,999"
"1963","v_CA06_1840","Total","$30,000 to $34,999","Number","v_CA06_1829","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $30,000 to $34,999"
"1964","v_CA06_1860","Male","$30,000 to $34,999","Number","v_CA06_1849","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $30,000 to $34,999"
"1965","v_CA06_1880","Female","$30,000 to $34,999","Number","v_CA06_1869","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $30,000 to $34,999"
"1966","v_CA06_1841","Total","$35,000 to $39,999","Number","v_CA06_1829","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $35,000 to $39,999"
"1967","v_CA06_1861","Male","$35,000 to $39,999","Number","v_CA06_1849","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $35,000 to $39,999"
"1968","v_CA06_1881","Female","$35,000 to $39,999","Number","v_CA06_1869","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $35,000 to $39,999"
"1969","v_CA06_1842","Total","$40,000 to $44,999","Number","v_CA06_1829","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $40,000 to $44,999"
"1970","v_CA06_1862","Male","$40,000 to $44,999","Number","v_CA06_1849","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $40,000 to $44,999"
"1971","v_CA06_1882","Female","$40,000 to $44,999","Number","v_CA06_1869","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $40,000 to $44,999"
"1972","v_CA06_1843","Total","$45,000 to $49,999","Number","v_CA06_1829","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $45,000 to $49,999"
"1973","v_CA06_1863","Male","$45,000 to $49,999","Number","v_CA06_1849","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $45,000 to $49,999"
"1974","v_CA06_1883","Female","$45,000 to $49,999","Number","v_CA06_1869","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $45,000 to $49,999"
"1975","v_CA06_1844","Total","$50,000 to $59,999","Number","v_CA06_1829","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $50,000 to $59,999"
"1976","v_CA06_1864","Male","$50,000 to $59,999","Number","v_CA06_1849","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $50,000 to $59,999"
"1977","v_CA06_1884","Female","$50,000 to $59,999","Number","v_CA06_1869","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $50,000 to $59,999"
"1978","v_CA06_1845","Total","$60,000 and over","Number","v_CA06_1829","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $60,000 and over"
"1979","v_CA06_1865","Male","$60,000 and over","Number","v_CA06_1849","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $60,000 and over"
"1980","v_CA06_1885","Female","$60,000 and over","Number","v_CA06_1869","Additive","Census 2006; 20% data; Income; Not in Families; Total Income; Total income in 2005 of persons 15 years and over not in economic families; $60,000 and over"
"1981","v_CA06_1901","Total","After-tax income in 2005 of persons 15 years and over not in economic families","Number",NA,"Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families"
"1982","v_CA06_1920","Male","After-tax income in 2005 of persons 15 years and over not in economic families","Number",NA,"Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families"
"1983","v_CA06_1939","Female","After-tax income in 2005 of persons 15 years and over not in economic families","Number",NA,"Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families"
"1984","v_CA06_1902","Total","Under $1,000","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; Under $1,000"
"1985","v_CA06_1921","Male","Under $1,000","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; Under $1,000"
"1986","v_CA06_1940","Female","Under $1,000","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; Under $1,000"
"1987","v_CA06_1903","Total","$1,000 to $2,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $1,000 to $2,999"
"1988","v_CA06_1922","Male","$1,000 to $2,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $1,000 to $2,999"
"1989","v_CA06_1941","Female","$1,000 to $2,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $1,000 to $2,999"
"1990","v_CA06_1904","Total","$3,000 to $4,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $3,000 to $4,999"
"1991","v_CA06_1923","Male","$3,000 to $4,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $3,000 to $4,999"
"1992","v_CA06_1942","Female","$3,000 to $4,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $3,000 to $4,999"
"1993","v_CA06_1905","Total","$5,000 to $6,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $5,000 to $6,999"
"1994","v_CA06_1924","Male","$5,000 to $6,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $5,000 to $6,999"
"1995","v_CA06_1943","Female","$5,000 to $6,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $5,000 to $6,999"
"1996","v_CA06_1906","Total","$7,000 to $9,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $7,000 to $9,999"
"1997","v_CA06_1925","Male","$7,000 to $9,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $7,000 to $9,999"
"1998","v_CA06_1944","Female","$7,000 to $9,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $7,000 to $9,999"
"1999","v_CA06_1907","Total","$10,000 to $11,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $10,000 to $11,999"
"2000","v_CA06_1926","Male","$10,000 to $11,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $10,000 to $11,999"
"2001","v_CA06_1945","Female","$10,000 to $11,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $10,000 to $11,999"
"2002","v_CA06_1908","Total","$12,000 to $14,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $12,000 to $14,999"
"2003","v_CA06_1927","Male","$12,000 to $14,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $12,000 to $14,999"
"2004","v_CA06_1946","Female","$12,000 to $14,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $12,000 to $14,999"
"2005","v_CA06_1909","Total","$15,000 to $19,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $15,000 to $19,999"
"2006","v_CA06_1928","Male","$15,000 to $19,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $15,000 to $19,999"
"2007","v_CA06_1947","Female","$15,000 to $19,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $15,000 to $19,999"
"2008","v_CA06_1910","Total","$20,000 to $24,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $20,000 to $24,999"
"2009","v_CA06_1929","Male","$20,000 to $24,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $20,000 to $24,999"
"2010","v_CA06_1948","Female","$20,000 to $24,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $20,000 to $24,999"
"2011","v_CA06_1911","Total","$25,000 to $29,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $25,000 to $29,999"
"2012","v_CA06_1930","Male","$25,000 to $29,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $25,000 to $29,999"
"2013","v_CA06_1949","Female","$25,000 to $29,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $25,000 to $29,999"
"2014","v_CA06_1912","Total","$30,000 to $34,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $30,000 to $34,999"
"2015","v_CA06_1931","Male","$30,000 to $34,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $30,000 to $34,999"
"2016","v_CA06_1950","Female","$30,000 to $34,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $30,000 to $34,999"
"2017","v_CA06_1913","Total","$35,000 to $39,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $35,000 to $39,999"
"2018","v_CA06_1932","Male","$35,000 to $39,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $35,000 to $39,999"
"2019","v_CA06_1951","Female","$35,000 to $39,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $35,000 to $39,999"
"2020","v_CA06_1914","Total","$40,000 to $44,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $40,000 to $44,999"
"2021","v_CA06_1933","Male","$40,000 to $44,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $40,000 to $44,999"
"2022","v_CA06_1952","Female","$40,000 to $44,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $40,000 to $44,999"
"2023","v_CA06_1915","Total","$45,000 to $49,999","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $45,000 to $49,999"
"2024","v_CA06_1934","Male","$45,000 to $49,999","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $45,000 to $49,999"
"2025","v_CA06_1953","Female","$45,000 to $49,999","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $45,000 to $49,999"
"2026","v_CA06_1916","Total","$50,000 and over","Number","v_CA06_1901","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $50,000 and over"
"2027","v_CA06_1935","Male","$50,000 and over","Number","v_CA06_1920","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $50,000 and over"
"2028","v_CA06_1954","Female","$50,000 and over","Number","v_CA06_1939","Additive","Census 2006; 20% data; Income; Not in Families; After Tax; After-tax income in 2005 of persons 15 years and over not in economic families; $50,000 and over"
"2029","v_CA06_1846","Total","Median income $","Currency",NA,"Median of v_CA06_1829","Census 2006; 20% data; Income; Not in Families; Income Stats; Median income $"
"2030","v_CA06_1866","Male","Median income $","Currency",NA,"Median of v_CA06_1849","Census 2006; 20% data; Income; Not in Families; Income Stats; Median income $"
"2031","v_CA06_1886","Female","Median income $","Currency",NA,"Median of v_CA06_1869","Census 2006; 20% data; Income; Not in Families; Income Stats; Median income $"
"2032","v_CA06_1847","Total","Average income $","Currency",NA,"Average of v_CA06_1829","Census 2006; 20% data; Income; Not in Families; Income Stats; Average income $"
"2033","v_CA06_1867","Male","Average income $","Currency",NA,"Average of v_CA06_1849","Census 2006; 20% data; Income; Not in Families; Income Stats; Average income $"
"2034","v_CA06_1887","Female","Average income $","Currency",NA,"Average of v_CA06_1869","Census 2006; 20% data; Income; Not in Families; Income Stats; Average income $"
"2035","v_CA06_1848","Total","Standard error of average income $","Currency","v_CA06_1847",NA,"Census 2006; 20% data; Income; Not in Families; Income Stats; Average income $; Standard error of average income $"
"2036","v_CA06_1868","Male","Standard error of average income $","Currency","v_CA06_1867",NA,"Census 2006; 20% data; Income; Not in Families; Income Stats; Average income $; Standard error of average income $"
"2037","v_CA06_1888","Female","Standard error of average income $","Currency","v_CA06_1887",NA,"Census 2006; 20% data; Income; Not in Families; Income Stats; Average income $; Standard error of average income $"
"2038","v_CA06_1917","Total","Median after-tax income $","Currency",NA,"Median of v_CA06_1901","Census 2006; 20% data; Income; Not in Families; Income Stats; Median after-tax income $"
"2039","v_CA06_1936","Male","Median after-tax income $","Currency",NA,"Median of v_CA06_1920","Census 2006; 20% data; Income; Not in Families; Income Stats; Median after-tax income $"
"2040","v_CA06_1955","Female","Median after-tax income $","Currency",NA,"Median of v_CA06_1939","Census 2006; 20% data; Income; Not in Families; Income Stats; Median after-tax income $"
"2041","v_CA06_1918","Total","Average after-tax income $","Currency",NA,"Average of v_CA06_1901","Census 2006; 20% data; Income; Not in Families; Income Stats; Average after-tax income $"
"2042","v_CA06_1937","Male","Average after-tax income $","Currency",NA,"Average of v_CA06_1920","Census 2006; 20% data; Income; Not in Families; Income Stats; Average after-tax income $"
"2043","v_CA06_1956","Female","Average after-tax income $","Currency",NA,"Average of v_CA06_1939","Census 2006; 20% data; Income; Not in Families; Income Stats; Average after-tax income $"
"2044","v_CA06_1919","Total","Standard error of average after-tax income $","Currency","v_CA06_1918",NA,"Census 2006; 20% data; Income; Not in Families; Income Stats; Average after-tax income $; Standard error of average after-tax income $"
"2045","v_CA06_1938","Male","Standard error of average after-tax income $","Currency","v_CA06_1937",NA,"Census 2006; 20% data; Income; Not in Families; Income Stats; Average after-tax income $; Standard error of average after-tax income $"
"2046","v_CA06_1957","Female","Standard error of average after-tax income $","Currency","v_CA06_1956",NA,"Census 2006; 20% data; Income; Not in Families; Income Stats; Average after-tax income $; Standard error of average after-tax income $"
"2047","v_CA06_1958","Total","Total economic families","Number",NA,"Additive","Census 2006; 20% data; Income; Low Income  (LICO); Total economic families"
"2048","v_CA06_1959","Total","Prevalence of low income before tax in 2005 %","Percentage (0-100)","v_CA06_1958","Average of v_CA06_1958","Census 2006; 20% data; Income; Low Income  (LICO); Total economic families; Prevalence of low income before tax in 2005 %"
"2049","v_CA06_1960","Total","Prevalence of low income after tax in 2005 %","Percentage (0-100)","v_CA06_1958","Average of v_CA06_1958","Census 2006; 20% data; Income; Low Income  (LICO); Total economic families; Prevalence of low income after tax in 2005 %"
"2050","v_CA06_1961","Total","Couple economic families","Number",NA,"Additive","Census 2006; 20% data; Income; Low Income  (LICO); Couple economic families"
"2051","v_CA06_1962","Total","Prevalence of low income before tax in 2005 %","Percentage (0-100)","v_CA06_1961","Average of v_CA06_1961","Census 2006; 20% data; Income; Low Income  (LICO); Couple economic families; Prevalence of low income before tax in 2005 %"
"2052","v_CA06_1963","Total","Prevalence of low income after tax in 2005 %","Percentage (0-100)","v_CA06_1961","Average of v_CA06_1961","Census 2006; 20% data; Income; Low Income  (LICO); Couple economic families; Prevalence of low income after tax in 2005 %"
"2053","v_CA06_1964","Total","Male lone-parent economic families","Number",NA,"Additive","Census 2006; 20% data; Income; Low Income  (LICO); Male lone-parent economic families"
"2054","v_CA06_1965","Total","Prevalence of low income before tax in 2005 %","Percentage (0-100)","v_CA06_1964","Average of v_CA06_1964","Census 2006; 20% data; Income; Low Income  (LICO); Male lone-parent economic families; Prevalence of low income before tax in 2005 %"
"2055","v_CA06_1966","Total","Prevalence of low income after tax in 2005 %","Percentage (0-100)","v_CA06_1964","Average of v_CA06_1964","Census 2006; 20% data; Income; Low Income  (LICO); Male lone-parent economic families; Prevalence of low income after tax in 2005 %"
"2056","v_CA06_1967","Total","Female lone-parent economic families","Number",NA,"Additive","Census 2006; 20% data; Income; Low Income  (LICO); Female lone-parent economic families"
"2057","v_CA06_1968","Total","Prevalence of low income before tax in 2005 %","Percentage (0-100)","v_CA06_1967","Average of v_CA06_1967","Census 2006; 20% data; Income; Low Income  (LICO); Female lone-parent economic families; Prevalence of low income before tax in 2005 %"
"2058","v_CA06_1969","Total","Prevalence of low income after tax in 2005 %","Percentage (0-100)","v_CA06_1967","Average of v_CA06_1967","Census 2006; 20% data; Income; Low Income  (LICO); Female lone-parent economic families; Prevalence of low income after tax in 2005 %"
"2059","v_CA06_1970","Total","Total persons 15 years and over not in economic families","Number",NA,"Additive","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 15 years and over not in economic families"
"2060","v_CA06_1973","Male","Total persons 15 years and over not in economic families","Number",NA,"Additive","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 15 years and over not in economic families"
"2061","v_CA06_1976","Female","Total persons 15 years and over not in economic families","Number",NA,"Additive","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 15 years and over not in economic families"
"2062","v_CA06_1971","Total","Prevalence of low income before tax in 2005 %","Percentage (0-100)","v_CA06_1970","Average of v_CA06_1970","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 15 years and over not in economic families; Prevalence of low income before tax in 2005 %"
"2063","v_CA06_1974","Male","Prevalence of low income before tax in 2005 %","Percentage (0-100)","v_CA06_1973","Average of v_CA06_1973","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 15 years and over not in economic families; Prevalence of low income before tax in 2005 %"
"2064","v_CA06_1977","Female","Prevalence of low income before tax in 2005 %","Percentage (0-100)","v_CA06_1976","Average of v_CA06_1976","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 15 years and over not in economic families; Prevalence of low income before tax in 2005 %"
"2065","v_CA06_1972","Total","Prevalence of low income after tax in 2005 %","Percentage (0-100)","v_CA06_1970","Average of v_CA06_1970","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 15 years and over not in economic families; Prevalence of low income after tax in 2005 %"
"2066","v_CA06_1975","Male","Prevalence of low income after tax in 2005 %","Percentage (0-100)","v_CA06_1973","Average of v_CA06_1973","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 15 years and over not in economic families; Prevalence of low income after tax in 2005 %"
"2067","v_CA06_1978","Female","Prevalence of low income after tax in 2005 %","Percentage (0-100)","v_CA06_1976","Average of v_CA06_1976","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 15 years and over not in economic families; Prevalence of low income after tax in 2005 %"
"2068","v_CA06_1979","Total","Total persons in private households","Number",NA,"Additive","Census 2006; 20% data; Income; Low Income  (LICO); Total persons in private households"
"2069","v_CA06_1980","Total","Prevalence of low income before tax in 2005 %","Percentage (0-100)","v_CA06_1979","Average of v_CA06_1979","Census 2006; 20% data; Income; Low Income  (LICO); Total persons in private households; Prevalence of low income before tax in 2005 %"
"2070","v_CA06_1981","Total","Prevalence of low income after tax in 2005 %","Percentage (0-100)","v_CA06_1979","Average of v_CA06_1979","Census 2006; 20% data; Income; Low Income  (LICO); Total persons in private households; Prevalence of low income after tax in 2005 %"
"2071","v_CA06_1982","Total","Total persons less than 6 years of age","Number",NA,"Additive","Census 2006; 20% data; Income; Low Income  (LICO); Total persons less than 6 years of age"
"2072","v_CA06_1983","Total","Prevalence of low income before tax in 2005 %","Percentage (0-100)","v_CA06_1982","Average of v_CA06_1982","Census 2006; 20% data; Income; Low Income  (LICO); Total persons less than 6 years of age; Prevalence of low income before tax in 2005 %"
"2073","v_CA06_1984","Total","Prevalence of low income after tax in 2005 %","Percentage (0-100)","v_CA06_1982","Average of v_CA06_1982","Census 2006; 20% data; Income; Low Income  (LICO); Total persons less than 6 years of age; Prevalence of low income after tax in 2005 %"
"2074","v_CA06_1985","Total","Total persons 65 years of age and over","Number",NA,"Additive","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 65 years of age and over"
"2075","v_CA06_1986","Total","Prevalence of low income before tax in 2005 %","Percentage (0-100)","v_CA06_1985","Average of v_CA06_1985","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 65 years of age and over; Prevalence of low income before tax in 2005 %"
"2076","v_CA06_1987","Total","Prevalence of low income after tax in 2005 %","Percentage (0-100)","v_CA06_1985","Average of v_CA06_1985","Census 2006; 20% data; Income; Low Income  (LICO); Total persons 65 years of age and over; Prevalence of low income after tax in 2005 %"
"2077","v_CA06_1988","Total","Household income in 2005 of private households","Number",NA,"Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households"
"2078","v_CA06_1989","Total","Under $10,000","Number","v_CA06_1988","Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households; Under $10,000"
"2079","v_CA06_1990","Total","$10,000 to $19,999","Number","v_CA06_1988","Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households; $10,000 to $19,999"
"2080","v_CA06_1991","Total","$20,000 to $29,999","Number","v_CA06_1988","Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households; $20,000 to $29,999"
"2081","v_CA06_1992","Total","$30,000 to $39,999","Number","v_CA06_1988","Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households; $30,000 to $39,999"
"2082","v_CA06_1993","Total","$40,000 to $49,999","Number","v_CA06_1988","Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households; $40,000 to $49,999"
"2083","v_CA06_1994","Total","$50,000 to $59,999","Number","v_CA06_1988","Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households; $50,000 to $59,999"
"2084","v_CA06_1995","Total","$60,000 to $69,999","Number","v_CA06_1988","Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households; $60,000 to $69,999"
"2085","v_CA06_1996","Total","$70,000 to $79,999","Number","v_CA06_1988","Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households; $70,000 to $79,999"
"2086","v_CA06_1997","Total","$80,000 to $89,999","Number","v_CA06_1988","Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households; $80,000 to $89,999"
"2087","v_CA06_1998","Total","$90,000 to $99,999","Number","v_CA06_1988","Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households; $90,000 to $99,999"
"2088","v_CA06_1999","Total","$100,000 and over","Number","v_CA06_1988","Additive","Census 2006; 20% data; Income; Households; All Households; Total Income; Household income in 2005 of private households; $100,000 and over"
"2089","v_CA06_2018","Total","After-tax income in 2005 of private households","Number",NA,"Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households"
"2090","v_CA06_2019","Total","Under $10,000","Number","v_CA06_2018","Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households; Under $10,000"
"2091","v_CA06_2020","Total","$10,000 to $19,999","Number","v_CA06_2018","Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households; $10,000 to $19,999"
"2092","v_CA06_2021","Total","$20,000 to $29,999","Number","v_CA06_2018","Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households; $20,000 to $29,999"
"2093","v_CA06_2022","Total","$30,000 to $39,999","Number","v_CA06_2018","Additive","Census 2006; 20% data; Income; Households; All Households; After Tax; After-tax income in 2005 of private households; $30,000 to $39,999"
